source_id,am1_oid,parallax,parallax_error,ra,dec,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,ang_sep
4829790406249501824,1,10.376780959313677,0.010612224,58.614749360843376,-49.50956286710546,11.261509,22.877459414654886,0.012849589,42.330594469759426,0.015262119,2.474369086843359E-4
4829789959572906624,2,2.3677205090948052,0.025379123,58.587309335787765,-49.54308024123051,11.224359,-2.4833464200495237,0.030515527,-3.859713989990156,0.03715954,6.486483818390087E-5
4829779308054012032,3,2.3259918247296407,0.009062089,58.70660457495713,-49.69837491215376,12.124516,45.068214437278996,0.010360874,15.646925934255439,0.01222578,2.5777342111854123E-4
4829786042562727808,4,1.604990376402693,0.011855652,58.72228809729073,-49.60768099813542,12.306946,12.760953389915542,0.014188679,26.943219384357093,0.016584238,1.0381194106999805E-4
4829772676624494080,5,1.3087618809477815,0.0123434225,58.94014878249975,-49.702069052467344,12.712309,-2.838590758116531,0.0154630905,-9.12395576090115,0.01685942,7.896408005141267E-5
4829787893692204672,6,1.9050157140034474,0.010676661,58.85104681076778,-49.54642477185214,12.680985,4.700036432218664,0.011984274,12.543125557117563,0.015324844,8.281170203011376E-5
4829786042562727808,7,1.604990376402693,0.011855652,58.72228809729073,-49.60768099813542,12.306946,12.760953389915542,0.014188679,26.943219384357093,0.016584238,2.318691300807349E-4
4829773982294556160,8,1.672918776129573,0.0111568915,58.806047908067036,-49.63359604538046,12.988036,7.955812861080885,0.012572636,19.23369197172171,0.015400968,1.0690195510405295E-4
4829788241585973760,9,1.6479953088776869,0.0096701225,58.80920057923282,-49.510389133282736,13.031084,11.332843271020321,0.011344272,23.56987684619009,0.013828161,1.7231857076951195E-4
4829790303170285568,11,0.731029565281312,0.011458872,58.645799848463426,-49.50524559643918,12.740995,3.1878703003305695,0.01306817,2.554903551499331,0.016400639,3.44787131510395E-5
4829773741776385536,15,2.331927565679098,0.009806737,58.87484593374419,-49.66451391347302,13.211283,7.613619651494327,0.011156085,-9.901709857373644,0.014548956,6.373041520611436E-5
4829788104147018496,23,0.5185581215420699,0.029299445,58.85269250440685,-49.50262521976702,13.612529,9.361643346676715,0.035010956,8.321206136647032,0.042164445,9.467989001036505E-5
4829786180001677824,65,0.5108554109569228,0.036576588,58.75665099222392,-49.579293690807546,13.646795,-2.2937390649019247,0.043008417,-11.919418791252117,0.050007984,6.769018917214501E-5
4829786626678283776,123,0.8798104068286596,0.017481415,58.634139602810514,-49.59570730685689,13.846214,6.670082992432178,0.02070019,7.252531539424911,0.02456311,3.354789443996479E-5
4829786626678283008,129,0.8252943997581157,0.012066144,58.64144152655067,-49.590199548621925,13.866659,12.717265811540871,0.014089877,-2.4520106868702136,0.017063657,4.6453691087216984E-5
4829776043878849792,140,1.0306691294300447,0.012153336,58.93528980198187,-49.54684841772674,13.821441,7.644310000611125,0.013800605,13.691755780373608,0.018515857,8.007796056522023E-5
4829787485671731200,149,3.2268176015132233,0.11790177,58.835752590984896,-49.575916725153625,13.717134,13.197554121134697,0.14201295,-7.451346139897627,0.16331641,1.01623768489586E-4
4829778998816369536,241,1.274605112871438,0.012040013,58.66682114584662,-49.725864959038034,14.055332,-0.13541270316334586,0.013683256,6.903251417983325,0.015942454,5.259292260771886E-5
4829788035427542016,291,,,58.869083457543205,-49.525944005578985,14.455308,,,,,5.035634555792904E-5
4829775940799634816,309,0.9204507777815067,0.030439297,58.93775886731009,-49.55855378185176,16.027935,17.37017771120663,0.033557847,13.241171380514128,0.043839265,2.1653161657753225E-4
4829790028292382464,312,1.1885097760490921,0.013051324,58.57941111808905,-49.52651296473473,14.246357,0.03112034723796442,0.015452435,3.8804121353283465,0.017321296,6.908977094990196E-5
4829785149209531392,318,0.7353989626672166,0.014421119,58.74762824115998,-49.68738653873519,14.497546,7.246342602619556,0.016491858,13.019122962798775,0.01919221,7.268851104238261E-5
4829787245153568384,325,1.3776488978190709,0.015032173,58.70567787150963,-49.52835886731962,14.523784,25.150921108206088,0.016859697,10.095080182374383,0.021489024,1.476800647702931E-4
4829783534301834496,342,1.0612403816927451,0.021251442,58.58660434621072,-49.62302284583906,14.872694,0.7584592552924949,0.026175443,12.33284566527988,0.03213032,6.548554812745467E-5
4829787829269116672,344,0.8336493679604163,0.01790956,58.7739510954781,-49.53056820662444,14.860952,19.023280936018217,0.020015297,9.742445690693362,0.02704937,1.3458927945222051E-4
4829767179066364416,345,0.7355408633858653,0.017078722,58.803571783688234,-49.74253486685579,14.884175,7.418337340935788,0.019465784,14.058612621923672,0.023109792,9.95583712575823E-5
4829776112598327680,352,0.6358148330846496,0.020279458,58.905144671524454,-49.55708717384015,15.007383,16.094191696493112,0.023155505,-1.5364223274970383,0.029397627,6.719825081226609E-5
4829775906439897600,353,0.5538860636699983,0.020464793,58.90701470378121,-49.56087645826633,15.114573,-1.133807399097646,0.02241154,8.184263692430093,0.029746367,5.1191649974471975E-5
4829773020221878912,357,0.9538775898649994,0.022657843,58.89402573487282,-49.66792079046264,15.340051,5.7600583833620576,0.025882218,-6.6836229348365235,0.034339182,3.350818680764595E-5
4829773363819269760,359,0.5477189748246678,0.026468733,58.787897959926646,-49.69281716922017,15.393589,1.1613179262546196,0.030181015,1.696087423938785,0.035971,1.1151110865489258E-5
4829772401746591872,364,0.3808317727904457,0.023638561,58.86749135829145,-49.72115703992407,15.636832,13.68493578077677,0.027489388,-0.21592842810069574,0.033228848,6.314098304712413E-5
4829773844855600512,365,0.47689476962017724,0.025042195,58.85855340188379,-49.639442369166815,15.651026,7.9767350470456515,0.027587052,5.360907615215688,0.036273528,5.366479094455464E-5
4829779239334534016,367,0.13267922303086882,0.024938617,58.731584782934014,-49.71307532404905,15.715658,1.5740701077988362,0.02812789,-4.80622908307908,0.032917224,2.5080932995605657E-5
4829787691830164480,368,0.6039347559163981,0.027986882,58.75933195602513,-49.55885219377651,15.712907,10.72913160719601,0.032354355,16.124504625984116,0.039863486,1.1873097518033759E-4
4829773673056911616,370,1.2836864285146825,0.028062366,58.83354395228418,-49.68029894090881,15.382998,12.412218244731047,0.03261017,-2.208109733138192,0.037312265,6.814112525103503E-5
4829786935915923712,371,0.3967061477662683,0.025619106,58.723494368753784,-49.56776739027871,15.712073,2.649030624250613,0.029677399,-0.6418448998515683,0.037825778,5.909452228811354E-6
4829788722622316160,373,0.9541053275304079,0.029303389,58.72117595289145,-49.520231492566765,15.766022,4.961295925655087,0.03299084,12.95556422207707,0.045139104,9.480612975918495E-5
4829775562842517248,374,0.37147674162138816,0.027359458,58.85642246277993,-49.59563434059232,15.895591,13.785209021431026,0.03281453,11.464147152114048,0.04067968,1.053083342468177E-4
4829785458447176576,375,1.0370602253497148,0.024384402,58.724542547446276,-49.655825620095264,15.7346325,11.733388838371923,0.027764795,3.412109739431983,0.03345996,6.111885214745902E-5
4829779789090404736,377,0.9034272117422468,0.026339065,58.62019998189568,-49.70477147983174,15.91464,14.645270910798992,0.028749915,5.732566402794436,0.03756182,1.0382485733694688E-4
4829774257172457472,378,0.6211575402754503,0.029582363,58.93988652582842,-49.66230233418192,15.990093,18.542796805545812,0.034742627,15.689647244595438,0.04368863,1.1108017379670943E-4
4829786111282584064,380,0.46019340101864353,0.029149119,58.76243195075161,-49.58568238676126,16.025,16.721127614301636,0.033815976,-4.522765338401776,0.041062,1.1037239623696923E-4
4829780682443548544,381,0.4365211123802281,0.028936606,58.60857816082126,-49.63247245505845,16.077648,8.076473983194484,0.034509495,-6.794473349509003,0.04262453,5.4328386286772635E-5
4829790303169150592,382,0.7312632804452136,0.055864275,58.644492015740106,-49.50523424122825,15.90934,3.617850736200919,0.060108647,2.1046415206542815,0.09576523,3.462589597634568E-5
4829779239334534528,383,0.3772195108842265,0.034367155,58.72743243836838,-49.717250696986,16.163342,3.2912053129430126,0.04016473,9.167933589151932,0.04660238,5.530696481022479E-5
4829773226380313856,385,0.4047942923683677,0.03765262,58.847278439876646,-49.70859471090874,16.478998,3.3557805331804573,0.043876596,6.665278666652245,0.051080722,4.652817953413428E-5
4829779892169568896,386,0.6400778307848385,0.036269754,58.61166865837262,-49.67919676156039,16.433487,7.803272056151918,0.039920866,6.327766782352376,0.05094867,6.767240324408366E-5
4829775940799634816,387,0.9204507777815067,0.030439297,58.93775886731009,-49.55855378185176,16.027935,17.37017771120663,0.033557847,13.241171380514128,0.043839265,1.1799960295665129E-4
4829778964456632064,389,0.5541865696275207,0.037077066,58.65720510928713,-49.731836001878925,16.492968,0.12121194652261363,0.045073327,1.155464051155274,0.048166234,2.4641912985231138E-5
4829780716803286272,390,1.669582248639666,0.03412898,58.62001546356062,-49.62462633504054,16.44393,5.61323128124009,0.040234756,6.994404950173002,0.04948877,3.84988719084566E-5
4829787863628852864,391,0.3954176217014183,0.04094267,58.79913104563999,-49.51859060839077,16.663055,1.2459675013933087,0.04592323,8.220091840087155,0.05670923,6.762112838498653E-5
4829779204974797952,392,0.954224383290599,0.039785363,58.690106492969974,-49.713027616983155,16.616404,10.451972061925783,0.043395814,7.833192534813806,0.05248827,6.892417803871763E-5
4829788172866496768,395,0.30522929162948864,0.047223058,58.81854334733611,-49.514142543069944,16.823301,4.089059078637357,0.05308297,2.6355485524618185,0.064413466,5.201911789931922E-5
4829785802044557312,396,0.62703606039517,0.04357234,58.76705040725705,-49.61235093750291,16.749826,7.461250921177683,0.047735367,-1.6176724430953566,0.055676024,5.831222850235493E-5
4829790200091070720,398,0.40340606102949417,0.043910682,58.63622555916443,-49.51405737602814,16.94796,3.467750491047126,0.053394306,-0.4902215816497768,0.06431513,1.9813972536769966E-5
4829786454879590528,400,0.46228386183000336,0.04376407,58.66744085452655,-49.60572469959115,16.88681,3.6277252272887903,0.053168684,2.612805185724953,0.06409684,8.665581748626311E-6
4829786867196448896,401,0.46329299117207423,0.04946032,58.69971433950754,-49.588713089531204,16.975916,15.318393229553815,0.054324437,-16.288360065869103,0.07148245,1.2181007870692336E-4
4829786523599446400,406,1.463586079276497,0.04634141,58.65616905017243,-49.61646159615617,16.957355,11.218389691395682,0.054459184,1.0159705998806883,0.06881291,4.136912935151227E-5
4829787623110687232,407,0.2916436675870284,0.05067301,58.77868554092971,-49.56390051768836,17.057236,4.516426459823364,0.059483886,4.544709729084107,0.07398097,4.747470652469108E-5
4829786386160112896,411,0.8277581560741326,0.051817995,58.69002045148899,-49.612177078359096,17.085878,4.236536005050067,0.058945753,10.12910725390984,0.077548005,4.108982733005739E-5
4829767522664128512,415,,,58.7599771022427,-49.72162470304503,17.569399,,,,,8.54586481762974E-5
4829779372477523456,416,0.6162301923306013,0.05354626,58.6736011236841,-49.71074507773657,17.238312,8.86760922657209,0.06402899,-6.433684672422646,0.0713937,5.1237388913794043E-5
4829786145641937536,419,0.7141920982247963,0.056015335,58.778155929080974,-49.57530657450085,17.28257,6.418172954913883,0.064286165,5.180550569306982,0.078866765,5.757135922021281E-5
4829780471989208576,426,0.9573951094215403,0.068874784,58.60476217795874,-49.658705074368015,17.604958,3.220545710280822,0.075218365,1.8301823119549945,0.10389534,2.5637225564997865E-5
4829775494123037952,430,0.2324493329904701,0.06990114,58.90493194163384,-49.59007337888659,17.524176,7.706923057959102,0.078930475,-2.48731068582369,0.10757328,2.618313369018707E-5
4829780265830765312,431,0.04821212187010022,0.06555371,58.61702207234792,-49.671450789952914,17.613003,3.166135049151881,0.07127125,-3.9051284561187365,0.095283635,2.9358616417856594E-5
4829772917142663936,433,0.6677702263203369,0.071952246,58.91150524832311,-49.693791592770026,17.564678,8.865725269687516,0.08369986,4.6000228508726995,0.10307743,4.5929538081720484E-5
4829778788361935360,435,0.7105638039094607,0.06557237,58.68388318991752,-49.73834180763665,17.589571,0.47129785217154563,0.07520948,8.167963956849801,0.08994507,6.44752910425764E-5
4829790127075848320,439,0.2043656572367465,0.07170281,58.64912633188118,-49.52945053732373,17.768656,14.656778511993451,0.084872395,-1.5055567430115244,0.10650877,5.289857061905078E-5
4829780678147672832,441,0.23440287413737027,0.06822612,58.60029785888668,-49.63029752584563,17.750364,14.008992563907592,0.08117982,4.662177895276843,0.10365938,7.391423372978994E-5
4829780403269732608,442,1.337770780463598,0.07506207,58.648595741436786,-49.658790586409964,17.866789,3.7707252441063526,0.08258275,5.6546545764544165,0.115464866,3.409677566545708E-5
4829786008201843072,443,-0.10785907386879943,0.07222698,58.7622610190173,-49.61233075859954,17.743052,0.4798265882885899,0.08063497,-0.3054732798039816,0.098225355,2.0251467103125686E-5
4829773496962302208,445,0.4705538322141361,0.07651674,58.80309023543434,-49.677817437332294,17.803034,7.637241459949609,0.08265997,7.027592228389995,0.10178413,5.226257067816857E-5
4829773531322044544,450,1.23940627181555,0.08915621,58.77878308450658,-49.67394219296063,17.958792,-8.199594740412236,0.09911531,-2.9834945212005257,0.12657794,5.432275640228235E-5
4829780609428174208,451,0.23588068283969033,0.07820318,58.62178525139421,-49.64721356164504,17.955326,9.573661505122686,0.08562457,3.0868644106619216,0.12587246,4.879664469480788E-5
4829799507284426880,455,0.11765987097184383,0.09360055,58.93413423138414,-49.52933663709771,17.957947,1.908382411363608,0.102412805,-1.32905753166002,0.13531137,3.953670810201329E-5
4829774566410102528,458,1.006086287443998,0.11146224,58.93201031069836,-49.64540770423,18.09632,18.390420386580537,0.124847144,14.621403036462645,0.1709694,1.051433362656802E-4
4829788580887633664,459,0.5135464609104098,0.095954455,58.77482013914288,-49.522000150233225,18.016249,-0.27696278182063583,0.10275025,1.7357064651291325,0.15113947,2.890944342601244E-5
4829786553662970624,462,0.6004460002635905,0.082736626,58.645344653143034,-49.60147949767553,18.015234,9.387344991269615,0.095239855,5.534621136585066,0.12602402,3.7814763347594845E-5
4829775356684086144,465,0.013482703332901427,0.095146164,58.881711854059176,-49.61196046659335,18.120693,3.861402314543909,0.10987412,-2.2482277709023233,0.13833854,2.6062211463719435E-5
4829779033176109440,468,0.9959253502930141,0.09928038,58.6415133772549,-49.71831688010487,18.273483,2.4450126290684664,0.111076996,-4.883659672656314,0.15052024,1.7902371981552825E-5
4829779028880120064,469,0.7220514560415829,0.0799112,58.63984056167468,-49.723748012055445,17.822489,1.1079814773036523,0.09039867,2.444701875468593,0.11548815,3.6240328069148445E-5
4829786003907160576,471,0.3493237411868897,0.09018298,58.74773294399472,-49.600750718526534,18.107836,4.529921400835676,0.10199684,-0.8540921439057965,0.12281583,3.190382488885903E-5
4829780510644857856,477,0.475057143433429,0.09565089,58.613990470851775,-49.65932244589733,18.287031,5.082370619147197,0.104993284,2.750052824926112,0.15003881,3.521289761997453E-5
4829788546527895552,478,0.5336889876899635,0.11622221,58.75151306012203,-49.51994221045751,18.299875,-2.366922586532908,0.121478714,-0.8143111939782346,0.19190773,1.439141608147598E-5
4829774459035004160,479,1.178550435122983,0.12333036,58.93121677424847,-49.65397302440583,18.510931,5.707592063339691,0.1338363,7.331976471634883,0.19127314,4.9339604454515435E-5
4829789646039468032,483,0.48107697969138447,0.09646829,58.60293888365535,-49.56464875187463,18.316374,8.913838557507601,0.11543634,7.399729866405526,0.14729612,4.8369620259620165E-5
4829779063239879936,485,0.020434413954253296,0.10301779,58.65096269324664,-49.708297457988614,18.35689,4.103938818963244,0.11465871,-2.167116228964765,0.15555562,2.1357981681398083E-5
4829773703120748672,488,0.06348771221425162,0.117769964,58.84422178317541,-49.66289494211441,18.458735,1.1603209458744628,0.13063839,5.640818242446501,0.17055161,2.4285247242099615E-5
4829785458447177088,494,0.8742721356086515,0.11435523,58.72307201051757,-49.66312016816582,18.457125,2.764629071596524,0.12030209,3.905585904729011,0.1561033,1.513986948757113E-5
4829773462602555904,496,0.16839670705172916,0.11382512,58.79292657214591,-49.68385154037877,18.444286,21.174796190854742,0.12407673,-8.641008045567224,0.16240996,1.3129265434759632E-4
4829780678147674496,501,0.9273407697644747,0.13778764,58.599034252318305,-49.627581632127736,18.851236,14.869457070569801,0.16232671,6.512765145266885,0.22357821,8.033301222961153E-5
4829779406837272576,507,1.0124439962780643,0.14355673,58.69543196216314,-49.70296685959021,18.842186,18.779292640186885,0.15268391,17.78918024481243,0.19084096,1.40688450869179E-4
4829790165731712896,511,0.3823454273800425,0.11377979,58.62092867916566,-49.531641612130315,18.500475,5.934796502676173,0.1401135,1.0886776767045605,0.17384602,1.879391561822574E-5
4829773256444113280,514,0.7523307863687185,0.14437753,58.807026453481406,-49.69589164905462,18.710863,4.26428431347911,0.16173752,3.4639911114930655,0.20712557,2.7067510759636462E-5
4829772878486999680,516,0.9328860046798261,0.15063334,58.873264724643576,-49.68857217503828,18.794783,8.953352265701463,0.16300702,11.538009126332982,0.23215336,8.267082459697305E-5
4829775833424627712,522,0.6512233001067689,0.17083624,58.92685025738922,-49.58283144864715,18.743477,6.881444850388905,0.17423542,0.38500162137523253,0.24083886,4.5371326409071985E-6
4829790367594021376,531,0.5179451228024823,0.12122235,58.61499551132425,-49.524729464962086,18.639486,16.167242361960803,0.15053128,-8.347659026549923,0.18628111,6.25590721984483E-5
4829774085373770624,534,1.3241779307359218,0.74392545,58.81669585441067,-49.63444074108529,19.282349,20.5964616159998,0.72107184,20.45284086109197,1.0010948,1.6669387223929925E-4
4829774085374174720,534,,,58.81649090136777,-49.63437095744965,19.551556,,,,,1.343439684601976E-4
4829780231471014144,539,0.9180673522344897,0.16154918,58.65261117610778,-49.68223609264843,18.93099,8.402443601170772,0.16048408,-12.446374588696848,0.23365575,8.025564930248856E-5
4829786691101944192,542,0.8567573954840814,0.16478813,58.674608024269645,-49.58597351003209,18.944407,13.287529388223255,0.20945382,6.47966655632699,0.25776234,5.84975756286552E-5
4829773359523312000,543,0.7472976434085115,0.15255024,58.794231658910824,-49.70944372175208,18.887867,1.6373336604757511,0.17338856,-5.406044014905008,0.22249955,2.553145608467112E-5
4829787726189902208,548,0.7531079404471873,0.15904678,58.76850036330028,-49.54219914683528,18.844568,4.244535765780978,0.17083795,5.619170674362673,0.25425863,5.180790654112059E-5
4829775627266179328,555,0.6750461238898963,0.1622194,58.83948982002883,-49.59816542111011,18.923117,8.578556385004019,0.1936527,-6.939695365941747,0.2321315,8.024761965474638E-5
4829773604337434368,558,0.13775904166556766,0.14357202,58.845230960752986,-49.68764784113233,18.856012,5.852064922004954,0.15702821,-4.757932433844619,0.20428258,3.517934280484102E-5
4829775421107738880,560,-0.03668125724092437,0.15465271,58.90307963690409,-49.60551618050397,18.87725,4.132466875412443,0.17631258,0.5973064820874383,0.23352848,1.120751959355646E-6
4829787623110686848,567,0.16966223751637527,0.15797828,58.79397054614822,-49.56901249552454,18.939009,3.6107697686092814,0.19188198,-0.8927131367916994,0.2285329,3.2045725455510825E-5
4829788168570781440,568,0.4274130243034695,0.18367499,58.82015925434554,-49.51600348733373,18.900604,22.94338561888325,0.20333666,0.9181797834946159,0.24600849,1.4671977329810468E-4
4829789959572906240,576,0.2766306518910577,0.18144536,58.586842126170204,-49.53843924309569,19.004463,8.725102365921899,0.2679145,2.99120638128396,0.26543805,2.926326004299223E-5
4829780368910007168,582,0.7687687450598828,0.17349854,58.669221875488546,-49.646055421700886,19.157501,3.4777532773438695,0.19602033,0.6585790494908501,0.2744088,1.7133854849224265E-5
4829780098327999488,584,0.20552217139833268,0.19163406,58.604909160275874,-49.67552766321565,19.272022,7.378259998048685,0.2182301,-1.6159885143650514,0.32740822,3.8358903820104446E-5
4829767380928808448,585,0.5585078533229618,0.18889898,58.732603586518934,-49.72845426196642,19.15717,4.8991514693853375,0.21833342,11.854263392925048,0.26979104,7.384323240695116E-5
4829785900827942400,588,0.34941397247990336,0.16846572,58.77654415359267,-49.602607879503964,19.01801,-0.5596536197005643,0.20572768,-0.007087535809123838,0.23648675,1.0329452704063803E-5
4829776108302574464,595,0.5065944613478225,0.20111527,58.89590640605177,-49.55080563597457,19.09089,7.666590186034174,0.20536834,-3.214882863609595,0.29225832,3.530397937267514E-5
4829773634401265152,597,0.36156644729669374,0.18231869,58.85673985279108,-49.66930017695253,19.135887,0.754615872408624,0.21276915,0.3503692648153137,0.27806982,9.861017723911654E-6
4829785969547394432,607,0.14098237536022984,0.18569751,58.75269011063049,-49.6215823918653,19.138401,0.031624924721884544,0.21403086,-0.12377931870326,0.25488013,2.2125648129324494E-5
4829788477808395648,609,0.40821116923663797,0.21837455,58.76143930606739,-49.54201476817156,19.252985,6.5903255823995925,0.23445474,-3.424261698574141,0.35184002,4.445010063024104E-5
4829786313144753792,617,0.4323200653461081,0.19011907,58.66360763652591,-49.63921817312196,19.267042,1.8837671850629603,0.21395814,-14.510708009418018,0.30863932,1.0328662838125777E-4
4829774493394732416,619,0.27832326991290973,0.23400593,58.907268927166676,-49.66316141753026,19.33359,3.134907123463052,0.31289122,7.599604274396303,0.32844582,5.023758842475511E-5
4829786003908551936,629,-0.16155736702634566,0.20237127,58.75854555531199,-49.6143189104841,19.170317,0.7269722041452342,0.22608468,-0.0077428515373183775,0.27533242,2.392001341413291E-5
4829767415288533888,633,0.9828557140134035,0.27212763,58.75178648939433,-49.73908247053797,19.668537,-5.966166109078759,0.32027122,10.637904556560615,0.39573592,8.719578319816017E-5
4829774218516804224,634,0.5547913921106891,0.2154635,58.938651260091405,-49.682242063242846,19.374283,1.8312940612673638,0.25850847,-0.7474961326133152,0.33884937,3.358936954072895E-5
4829778754002187520,637,-0.41650681596179234,0.20889854,58.67408234499634,-49.742506319900265,19.405495,2.154716862573211,0.24644998,-1.9577816172621612,0.2765748,2.420580472165921E-5
4829786970276043392,641,,,58.7324832217583,-49.555211825727724,20.727005,,,,,5.4976940358930084E-5
4829785900827934336,642,0.9603828838151823,0.30711547,58.77572206606377,-49.60876158020134,19.666563,5.931010992490091,0.35054457,-13.869664894795953,0.45147264,9.821907239919534E-5
4829779239333416320,643,0.9613967053006544,0.2516869,58.72757688463853,-49.717977962236446,19.542864,2.4016030163618263,0.32733482,9.08614197619115,0.33902213,5.723568253476469E-5
